24.71,47.22,Susenii Bargaului,Bistrita-Nasaud
24.5,47.33,Rebra,Bistrita-Nasaud
24.45,47.29,Rebrisoara,Bistrita-Nasaud
24.46,47.34,Gersa I,Bistrita-Nasaud
24.47,47.37,Gersa Ii,Bistrita-Nasaud
24.48,47.28,Poderei,Bistrita-Nasaud
24.82,47.42,Rodna,Bistrita-Nasaud
24.83,47.48,Valea Vinului,Bistrita-Nasaud
24.44,47.55,Romuli,Bistrita-Nasaud
24.42,47.58,Dealu Stefanitei,Bistrita-Nasaud
24.36,47.31,Salva,Bistrita-Nasaud
24.33,47.34,Runcu Salvei,Bistrita-Nasaud
24.3,46.78,Silivasu de Campie,Bistrita-Nasaud
24.27,46.78,Draga,Bistrita-Nasaud
24.28,46.8,Fanatele Silivasului,Bistrita-Nasaud
24.32,46.76,Porumbenii,Bistrita-Nasaud
24.34,46.89,Sanmihaiu de Campie,Bistrita-Nasaud
24.39,46.91,Brateni,Bistrita-Nasaud
24.37,46.88,La Curte,Bistrita-Nasaud
24.3,46.92,Salcuta,Bistrita-Nasaud
24.38,46.88,Stupini,Bistrita-Nasaud
24.28,46.9,Zoreni,Bistrita-Nasaud
24.16,47.29,Spermezeu,Bistrita-Nasaud
24.14,47.35,Halmasau,Bistrita-Nasaud
24.16,47.33,Lunca Borlesei,Bistrita-Nasaud
24.21,47.3,Paltineasa,Bistrita-Nasaud
24.18,47.32,Sita,Bistrita-Nasaud
24.16,47.32,Sesuri Spermezeu-Vale,Bistrita-Nasaud
24.89,47.44,Sant,Bistrita-Nasaud
24.95,47.47,Valea Mare,Bistrita-Nasaud
24.61,47,Sieu,Bistrita-Nasaud
24.67,47.03,Ardan,Bistrita-Nasaud
24.59,46.98,Posmus,Bistrita-Nasaud
24.62,47.04,Soimus,Bistrita-Nasaud
24.38,47.09,Sieu-Magherus,Bistrita-Nasaud
24.37,47.08,Arcalia,Bistrita-Nasaud
24.34,47.1,Chintelnic,Bistrita-Nasaud
24.4,47.07,Crainimat,Bistrita-Nasaud
24.33,47.12,Podirei,Bistrita-Nasaud
24.42,47.05,Saratel,Bistrita-Nasaud
24.4,47.12,Valea Magherusului,Bistrita-Nasaud
24.29,47.15,Sieu-Odorhei,Bistrita-Nasaud
24.24,47.16,Agrisu de Jos,Bistrita-Nasaud
24.23,47.15,Agrisu de Sus,Bistrita-Nasaud
24.24,47.12,Bretea,Bistrita-Nasaud
24.28,47.13,Coasta,Bistrita-Nasaud
24.3,47.12,Cristur-Sieu,Bistrita-Nasaud
24.3,47.1,Sirioara,Bistrita-Nasaud
24.65,46.98,Sieut,Bistrita-Nasaud
24.68,47.02,Lunca,Bistrita-Nasaud
24.67,46.99,Rustior,Bistrita-Nasaud
24.72,47.01,Sebis,Bistrita-Nasaud
24.29,47.18,Sintereag,Bistrita-Nasaud
24.35,47.17,Blajenii de Jos,Bistrita-Nasaud
24.39,47.16,Blajenii de Sus,Bistrita-Nasaud
24.37,47.14,Caila,Bistrita-Nasaud
24.23,47.2,Cociu,Bistrita-Nasaud
24.31,47.14,Sieu-Sfantu,Bistrita-Nasaud
24.27,47.18,Sintereag-Gara,Bistrita-Nasaud
24.51,46.91,Teaca,Bistrita-Nasaud
24.44,46.89,Archiud,Bistrita-Nasaud
24.42,46.92,Budurleni,Bistrita-Nasaud
24.49,46.86,Ocnita,Bistrita-Nasaud
24.54,46.94,Pinticu,Bistrita-Nasaud
24.46,46.95,Viile Tecii,Bistrita-Nasaud
24.4,47.43,Telciu,Bistrita-Nasaud
24.39,47.49,Fiad,Bistrita-Nasaud
24.45,47.46,Telcisor,Bistrita-Nasaud
24.76,47.23,Tiha Bargaului,Bistrita-Nasaud
24.95,47.28,Ciosa,Bistrita-Nasaud
24.86,47.21,Muresenii Bargaului,Bistrita-Nasaud
25.02,47.24,Piatra Fantanele,Bistrita-Nasaud
24.81,47.23,Tureac,Bistrita-Nasaud
24.18,47.38,Tarlisua,Bistrita-Nasaud
24.13,47.4,Agries,Bistrita-Nasaud
24.09,47.4,Agriesel,Bistrita-Nasaud
24.18,47.35,Borleasa,Bistrita-Nasaud
24.19,47.41,Cireasi,Bistrita-Nasaud
24.18,47.41,Lunca Sateasca,Bistrita-Nasaud
24.14,47.45,Moliset,Bistrita-Nasaud
24.2,47.42,Oarzina,Bistrita-Nasaud
24.2,47.38,Racatesu,Bistrita-Nasaud
24.17,47.45,Sendroaia,Bistrita-Nasaud
24.06,47.2,Uriu,Bistrita-Nasaud
24.1,47.19,Cristestii Ciceului,Bistrita-Nasaud
24.06,47.23,Hasmasu Ciceului,Bistrita-Nasaud
24.09,47.22,Ilisua,Bistrita-Nasaud
24.37,46.77,Urmenis,Bistrita-Nasaud
24.39,46.78,Camp,Bistrita-Nasaud
24.38,46.82,Coseriu,Bistrita-Nasaud
24.35,46.82,Delureni,Bistrita-Nasaud
24.4,46.79,Fanate,Bistrita-Nasaud
24.28,46.81,Podenii,Bistrita-Nasaud
24.31,46.81,Scoabe,Bistrita-Nasaud
24.35,46.8,Sopteriu,Bistrita-Nasaud
24.38,46.76,Valea,Bistrita-Nasaud
24.39,46.8,Valea Mare,Bistrita-Nasaud
24.28,47.32,Zagra,Bistrita-Nasaud
24.28,47.39,Alunisul,Bistrita-Nasaud
24.23,47.31,Perisor,Bistrita-Nasaud
24.26,47.39,Poienile Zagrei,Bistrita-Nasaud
24.26,47.44,Suplai,Bistrita-Nasaud
26.67,47.74,Botosani,Botosani
26.65,47.72,Curtesti,Botosani
26.6,47.71,Agafton,Botosani
26.66,47.69,Baiceni,Botosani
26.63,47.74,Hudum,Botosani
26.61,47.72,Manastirea Doamnei,Botosani
26.68,47.68,Oraseni-Deal,Botosani
26.67,47.66,Oraseni-Vale,Botosani
26.69,47.76,Rachiti,Botosani
26.67,47.77,Cismea,Botosani
26.68,47.8,Costesti,Botosani
26.72,47.76,Rosiori,Botosani
26.75,47.73,Stauceni,Botosani
26.76,47.72,Silistea,Botosani
26.79,47.71,Tocileni,Botosani
26.8,47.73,Victoria,Botosani
26.6,48.19,Darabani,Botosani
26.54,48.2,Bajura,Botosani
26.66,48.17,Esanca,Botosani
26.67,48.14,Lismanita,Botosani
26.4,47.95,Dorohoi,Botosani
26.41,47.92,Dealu Mare,Botosani
26.39,47.99,Loturi Enescu,Botosani
26.47,48,Progresul,Botosani
26.86,47.96,Saveni,Botosani
26.92,47.97,Bodeasa,Botosani
26.9,47.94,Bozieni,Botosani
26.83,47.96,Chiscareni,Botosani
26.84,47.96,Petricani,Botosani
26.84,47.97,Sat Nou,Botosani
27.07,47.69,Albesti,Botosani
27.09,47.67,Buimaceni,Botosani
27.04,47.69,Costiugeni,Botosani
27.1,47.65,Jijia,Botosani
27.04,47.72,Mascateni,Botosani
27.17,47.69,Tudor Vladimirescu,Botosani
26.95,48.02,Avrameni,Botosani
26.94,48.07,Adaseni,Botosani
26.91,48,Aurel Vlaicu,Botosani
27,48.05,Dimitrie Cantemir,Botosani
26.87,48.04,Ichimeni,Botosani
26.98,48.04,Panaitoaia,Botosani
26.99,48.03,Timus,Botosani
27,47.99,Tudor Vladimirescu,Botosani
26.97,48.06,Zoitani,Botosani
26.8,47.67,Baluseni,Botosani
26.82,47.69,Balusenii Noi,Botosani
26.75,47.68,Buzeni,Botosani
26.76,47.68,Cosuleni,Botosani
26.82,47.66,Draxini,Botosani
26.72,47.69,Zaicesti,Botosani
26.46,47.86,Braesti,Botosani
26.42,47.85,Poiana,Botosani
26.49,47.84,Popeni,Botosani
26.46,47.85,Valcelele,Botosani
26.45,47.95,Broscauti,Botosani
26.48,47.96,Slobozia,Botosani
26.44,47.77,Bucecea,Botosani
26.41,47.8,Bohoghina,Botosani
26.47,47.76,Calinesti,Botosani
27.26,47.61,Calarasi,Botosani
27.29,47.62,Libertatea,Botosani
27.29,47.59,Plesani,Botosani
26.56,48.16,Concesti,Botosani
26.6,48.14,Movileni,Botosani
26.86,47.62,Copalau,Botosani
26.81,47.63,Buda,Botosani
26.89,47.62,Cerbu,Botosani
26.78,47.63,Cosula,Botosani
26.86,47.6,Cotu,Botosani
26.77,47.62,Padureni,Botosani
26.78,47.61,Supitca,Botosani
26.6,47.99,Cordareni,Botosani
26.58,48.01,Grivita,Botosani
26.55,47.93,Corlateni,Botosani
26.52,47.94,Carasa,Botosani
26.55,47.91,Dimacheni,Botosani
26.59,47.92,Mateieni,Botosani
26.65,47.93,Podeni,Botosani
26.49,47.92,Recia-Verbia,Botosani
26.61,47.93,Vladeni,Botosani
26.57,47.65,Corni,Botosani
26.62,47.67,Balta Arsa,Botosani
26.63,47.62,Mesteacan,Botosani
26.61,47.62,Sarafinesti,Botosani
26.86,48.13,Cotusca,Botosani
26.88,48.07,Avram Iancu,Botosani
26.95,48.19,Cotu Miculinti,Botosani
26.96,48.16,Crasnaleuca,Botosani
26.89,48.15,Ghireni,Botosani
26.84,48.08,Mihail Kogalniceanu,Botosani
26.86,48.1,Nichiteni,Botosani
26.78,48.1,Nicolae Balcescu,Botosani
26.83,48.11,Putureni,Botosani
26.74,47.64,Cristesti,Botosani
26.73,47.58,Oneaga,Botosani
26.69,47.64,Schit-Oraseni,Botosani
26.7,47.61,Unguroaia,Botosani
26.39,48.1,Cristinesti,Botosani
26.32,48.13,Baranca,Botosani
26.45,48.06,Dragalina,Botosani
26.31,48.11,Fundu Hertii,Botosani
26.35,48.1,Poiana,Botosani
26.21,47.99,Dersca,Botosani
26.28,47.95,Lozna,Botosani
26.3,47.94,Strateni,Botosani
26.97,47.85,Dangeni,Botosani
26.96,47.83,Hulub,Botosani
26.91,47.86,Iacobeni,Botosani
26.95,47.85,Strahotin,Botosani
27.07,47.83,Dobarceni,Botosani
27.06,47.81,Bivolari,Botosani
27.08,47.85,Cismanesti,Botosani
27.1,47.83,Livada,Botosani
27.13,47.82,Murguta,Botosani
27.03,47.86,Brateni,Botosani
26.81,48.02,Draguseni,Botosani
26.83,48.01,Podriga,Botosani
26.82,48.07,Sarata-Draguseni,Botosani
27.11,47.77,Durnesti,Botosani
27.07,47.75,Babiceni,Botosani
27.08,47.79,Barsanesti,Botosani
27.09,47.75,Brosteni,Botosani
27.14,47.78,Cucuteni,Botosani
27.07,47.78,Guranda,Botosani
26.88,47.55,Flamanzi,Botosani
26.86,47.56,Poiana,Botosani
26.9,47.53,Frumusica,Botosani
26.87,47.51,Boscoteni,Botosani
26.89,47.51,Radeni,Botosani
26.87,47.54,Storesti,Botosani
26.87,47.54,Sendreni,Botosani
26.87,47.52,Vladeni-Deal,Botosani
26.54,48.01,Dumeni,Botosani
26.52,48.05,Arborea,Botosani
26.49,48.04,George Enescu,Botosani
26.47,48.02,Popeni,Botosani
26.56,48.06,Stanca,Botosani
26.86,47.78,Gorbanesti,Botosani
26.89,47.79,Batranesti,Botosani
26.87,47.8,George Cosbuc,Botosani
26.86,47.8,Mihai Eminescu,Botosani
26.85,47.73,Siliscani,Botosani
26.91,47.78,Socrujeni,Botosani
26.94,47.77,Viforeni,Botosani
26.87,47.75,Vanatori,Botosani
26.65,48.07,Havarna,Botosani
26.7,48.05,Balinti,Botosani
26.7,48.04,Galbeni,Botosani
26.66,48.08,Garbeni,Botosani
26.71,48.04,Niculcea,Botosani
26.68,48.06,Tataraseni,Botosani
26.98,47.91,Hanesti,Botosani
27.02,47.95,Borolea,Botosani
27.02,47.88,Moara Jorii,Botosani
27.04,47.94,Sarata-Basarab,Botosani
27,47.91,Slobozia Hanesti,Botosani
26.3,48,Hiliseu-Horia,Botosani
26.27,48.03,Corjauti,Botosani
26.33,48.02,Hiliseu-Closca,Botosani
26.24,48.04,Hiliseu-Crisan,Botosani
26.33,47.98,Iezer,Botosani
27.15,47.59,Hlipiceni,Botosani
27.2,47.61,Dragalina,Botosani
27.17,47.61,Victoria,Botosani
26.52,48.15,Hudesti,Botosani
26.48,48.16,Alba,Botosani
26.48,48.2,Baranca,Botosani
26.49,48.13,Mlenauti,Botosani
26.38,48.07,Ibanesti,Botosani
26.43,48.02,Dumbravita,Botosani
26.47,47.82,Leorda,Botosani
26.44,47.81,Belcea,Botosani
26.46,47.81,Costinesti,Botosani
26.46,47.83,Dolina,Botosani
26.44,47.84,Mitoc,Botosani
27,47.62,Lunca,Botosani
26.97,47.61,Stroiesti,Botosani
27.01,47.65,Zlatunoaia,Botosani
27.06,47.99,Manoleasa,Botosani
27.12,47.97,Bold,Botosani
27.03,48,Flondora,Botosani
27.08,48.03,Iorga,Botosani
27.06,48.06,Liveni,Botosani
27.07,48.05,Loturi,Botosani
27.09,48.01,Manoleasa-Prut,Botosani
27.13,47.99,Sadoveni,Botosani
27.1,48.03,Serpenita,Botosani
27.05,47.96,Zahoreni,Botosani
26.56,47.77,Ipotesti,Botosani
26.57,47.72,Baisa,Botosani
26.57,47.75,Catamaresti,Botosani
26.6,47.77,Catamaresti-Deal,Botosani
26.51,47.8,Cervicesti,Botosani
26.52,47.81,Cervicesti-Deal,Botosani
26.52,47.78,Cucorani,Botosani
26.62,47.75,Manolesti,Botosani
26.6,47.74,Stancesti,Botosani
26.15,47.96,Mihaileni,Botosani
26.24,47.92,Calinesti,Botosani
26.2,47.93,Candesti,Botosani
26.18,47.96,Parau Negru,Botosani
26.16,47.94,Rogojesti,Botosani
26.24,47.9,Talpa,Botosani
26.21,47.94,Vitcani,Botosani
27.07,47.88,Mihalaseni,Botosani
27.09,47.92,Caraiman,Botosani
27.13,47.85,Nastase,Botosani
27.11,47.86,Negresti,Botosani
27.12,47.86,Paun,Botosani
27.08,47.92,Sarata,Botosani
27.08,47.86,Slobozia Siliscani,Botosani
26.69,48.09,Mileanca,Botosani
26.79,48.09,Codreni,Botosani
26.76,48.06,Scutari,Botosani
26.68,48.12,Selistea,Botosani
27.03,48.1,Mitoc,Botosani
26.97,48.12,Horia,Botosani
26.9,47.57,Nicolae Balcescu,Botosani
26.93,47.57,Chitoveni,Botosani
26.95,47.56,Prisacani,Botosani
26.64,47.86,Nicseni,Botosani
26.7,47.84,Dacia,Botosani
26.65,47.88,Dorobanti,Botosani
26.65,48.22,Paltinis,Botosani
26.68,48.24,Cuzlau,Botosani
26.72,48.24,Horodistea,Botosani
26.7,48.25,Slobozia,Botosani
26.32,48.04,Pomarla,Botosani
26.35,48.05,Hulubesti,Botosani
26.29,48.1,Racovat,Botosani
27.01,47.5,Prajeni,Botosani
27,47.51,Campeni,Botosani
27.02,47.49,Luparia,Botosani
27.06,47.48,Miletin,Botosani
26.81,48.24,Radauti-Prut,Botosani
26.85,48.2,Miorcani,Botosani
26.78,48.23,Rediu,Botosani
27.21,47.57,Rauseni,Botosani
27.2,47.54,Doina,Botosani
27.23,47.58,Pogorasti,Botosani
27.24,47.54,Rediu,Botosani
27.25,47.57,Stolniceni,Botosani
27.14,47.95,Ripiceni,Botosani
27.12,47.91,Cinghiniia,Botosani
27.12,47.91,Lehnesti,Botosani
27.13,47.92,Movila Rupta,Botosani
27.15,47.9,Popoaia,Botosani
27.14,47.96,Ripicenii Vechi,Botosani
27.17,47.89,Rasca,Botosani
26.6,47.84,Roma,Botosani
26.54,47.85,Cotargaci,Botosani
27.24,47.73,Romanesti,Botosani
27.25,47.7,Damideni,Botosani
27.24,47.71,Romanesti-Vale,Botosani
27.21,47.69,Sarata,Botosani
27.35,47.6,Santa Mare,Botosani
27.38,47.59,Badarai,Botosani
27.31,47.64,Berza,Botosani
27.26,47.65,Bogdanesti,Botosani
27.37,47.6,Durnesti,Botosani
27.26,47.67,Iliseni,Botosani
27.23,47.65,Ranghilesti,Botosani
27.26,47.66,Ranghilesti-Deal,Botosani
26.42,48.14,Suharau,Botosani
26.52,48.09,Izvoare,Botosani
26.48,48.11,Lisna,Botosani
26.35,48.18,Oroftiana,Botosani
26.45,48.1,Plevna,Botosani
26.47,48.08,Smardan,Botosani
26.93,47.65,Sulita,Botosani
26.87,47.71,Blandesti,Botosani
26.88,47.69,Cerchejeni,Botosani
26.95,47.64,Chelis,Botosani
26.93,47.63,Dracsani,Botosani
26.93,47.74,Soldanesti,Botosani
26.33,47.95,Sendriceni,Botosani
26.34,47.91,Horlaceni,Botosani
26.32,47.97,Padureni,Botosani
27.2,47.79,Stefanesti,Botosani
27.21,47.78,Badiuti,Botosani
27.23,47.75,Bobulesti,Botosani
27.21,47.82,Stanca,Botosani
27.19,47.79,Stefanesti-Sat,Botosani
26.8,47.98,Stiubieni,Botosani
26.73,47.96,Ibaneasa,Botosani
26.76,48,Negreni,Botosani
27.11,47.62,Todireni,Botosani
27.1,47.61,Cernesti,Botosani
27.14,47.62,Floresti,Botosani
27.08,47.6,Garbesti,Botosani
27.08,47.62,Iuresti,Botosani
27.01,47.77,Trusesti,Botosani
27,47.81,Buhaceni,Botosani
26.96,47.79,Ciritei,Botosani
26.97,47.77,Drislea,Botosani
26.99,47.73,Ionaseni,Botosani
26.99,47.81,Pasateni,Botosani
26.63,47.51,Tudora,Botosani
26.81,47.87,Ungureni,Botosani
26.75,47.91,Borzesti,Botosani
26.69,47.92,Calugareni,Botosani
26.67,47.92,Calugarenii Noi,Botosani
26.77,47.89,Durnesti,Botosani
26.78,47.93,Mihai Viteazu,Botosani
26.74,47.91,Mandresti,Botosani
26.79,47.89,Plopenii Mari,Botosani
26.77,47.91,Plopenii Mici,Botosani
26.73,47.92,Tautesti,Botosani
26.85,47.88,Vicoleni,Botosani
26.78,47.79,Unteni,Botosani
26.8,47.78,Burla,Botosani
26.83,47.76,Burlesti,Botosani
26.76,47.83,Manastireni,Botosani
26.82,47.78,Soroceni,Botosani
26.75,47.88,Valea Grajdului,Botosani
26.71,47.85,Vultureni,Botosani
26.42,47.88,Vaculesti,Botosani
26.34,47.88,Gorovei,Botosani
26.4,47.89,Saucenita,Botosani
26.75,48.16,Viisoara,Botosani
26.7,48.19,Cuza Voda,Botosani
26.79,48.15,Viisoara Mica,Botosani
26.33,47.85,Varfu Campului,Botosani
26.39,47.81,Ionaseni,Botosani
26.27,47.88,Lunca,Botosani
26.52,47.72,Vladeni,Botosani
26.54,47.7,Brehuiesti,Botosani
26.51,47.75,Hriscani,Botosani
26.49,47.71,Hutani,Botosani
26.48,47.74,Mandresti,Botosani
26.89,47.94,Vlasinesti,Botosani
26.95,47.94,Miron Costin,Botosani
26.92,47.94,Sarbi,Botosani
26.66,47.98,Vorniceni,Botosani
26.63,47.96,Davidoaia,Botosani
26.65,47.94,Dealu Crucii,Botosani
26.64,47.6,Vorona,Botosani
26.6,47.59,Icuseni,Botosani
26.58,47.56,Joldesti,Botosani
26.61,47.6,Poiana,Botosani
26.62,47.56,Vorona Mare,Botosani
26.64,47.56,Vorona-Teodoru,Botosani
26.4,48.11,Damileni,Botosani
26.6,48,Slobozia,Botosani
26.5,48.14,Baseu,Botosani
26.54,48.15,Vatra,Botosani
26.28,47.89,Dobrinauti-Hapai,Botosani
26.3,47.86,Maghera,Botosani
26.32,47.87,Pustoaia,Botosani
25.6,45.65,Brasov,Brasov
25.51,45.66,Ghimbav,Brasov
25.45,45.7,Codlea,Brasov
24.97,45.84,Fagaras,Brasov
25.58,45.51,Predeal,Brasov
25.51,45.51,Paraul Rece,Brasov
25.62,45.58,Timisu de Jos,Brasov
25.58,45.53,Timisu de Sus,Brasov
25.46,45.59,Rasnov,Brasov
25.22,46.04,Rupea,Brasov
25.15,46.08,Fiser,Brasov
25.7,45.62,Sacele,Brasov
24.7,45.73,Victoria,Brasov
25.32,45.56,Zarnesti,Brasov
25.39,45.55,Tohanu Nou,Brasov
25.53,45.95,Apata,Brasov
24.92,45.83,Beclean,Brasov
24.92,45.89,Boholt,Brasov
24.9,45.87,Calbor,Brasov
24.95,45.8,Hurez,Brasov
24.91,45.8,Luta,Brasov
25.64,45.76,Bod,Brasov
25.6,45.76,Colonia Bod,Brasov
25.37,45.52,Bran,Brasov
25.36,45.53,Predelut,Brasov
25.4,45.53,Sohodol,Brasov
25.36,45.48,Simon,Brasov
25.81,45.67,Budila,Brasov
25.06,46.11,Bunesti,Brasov
25.02,46.12,Crit,Brasov
24.99,46.09,Mesendorf,Brasov
25.11,46.13,Roades,Brasov
25.1,46.06,Viscri,Brasov
25.28,46.09,Cata,Brasov
25.19,46.15,Beia,Brasov
25.31,46.14,Drauseni,Brasov
25.34,46.16,Ionesti,Brasov
25.23,46.12,Palos,Brasov
24.8,45.92,Cincu,Brasov
24.74,45.9,Toarcla,Brasov
25.23,45.91,Comana de Jos,Brasov
25.27,45.9,Comana de Sus,Brasov
25.2,45.93,Crihalma,Brasov
25.18,45.92,Ticusu Nou,Brasov
25.48,45.62,Cristian,Brasov
25.44,45.77,Dumbravita,Brasov
25.37,45.77,Vladeni,Brasov
25.6,45.82,Feldioara,Brasov
25.57,45.83,Colonia Reconstructia,Brasov
25.56,45.84,Rotbav,Brasov
25.29,45.44,Fundata,Brasov
25.28,45.42,Fundatica,Brasov
25.26,45.47,Sirnea,Brasov
25.55,45.76,Halchiu,Brasov
25.47,45.82,Crizbav,Brasov
25.47,45.83,Cutus,Brasov
25.51,45.77,Satu Nou,Brasov
25.69,45.71,Harman,Brasov
25.72,45.76,Podu Oltului,Brasov
25.01,45.76,Harseni,Brasov
25,45.75,Copacel,Brasov
25.03,45.71,Malinis,Brasov
25.05,45.73,Margineni,Brasov
25.03,45.73,Sebes,Brasov
25.31,45.99,Hoghiz,Brasov
25.36,45.98,Bogata Olteana,Brasov
25.28,45.94,Cuciulata,Brasov
25.39,45.98,Dopca,Brasov
25.3,45.97,Fantana,Brasov
25.3,45.94,Lupsa,Brasov
25.28,46.04,Homorod,Brasov
25.39,46.11,Jimbor,Brasov
25.34,46.07,Mercheasa,Brasov
25.07,46,Jibert,Brasov
25.15,46.01,Dacia,Brasov
24.97,46.04,Granari,Brasov
25.01,45.99,Lovnic,Brasov
24.97,45.96,Valeni,Brasov
24.85,45.73,Lisa,Brasov
24.88,45.71,Breaza,Brasov
24.87,45.75,Pojorta,Brasov
25.54,45.9,Maierus,Brasov
25.57,45.89,Arini,Brasov
25.05,45.82,Mandra,Brasov
25,45.79,Ileni,Brasov
25,45.82,Rausor,Brasov
25.04,45.85,Sona,Brasov
25.06,45.79,Toderita,Brasov
25.34,45.5,Moieciu de Jos,Brasov
25.32,45.48,Cheia,Brasov
25.3,45.47,Drumul Carului,Brasov
25.29,45.52,Magura,Brasov
25.28,45.51,Pestera,Brasov
25.56,46,Ormenis,Brasov
25.55,46.05,Augustin,Brasov
25.19,45.85,Parau,Brasov
25.22,45.82,Grid,Brasov
25.21,45.88,Venetia de Jos,Brasov
25.24,45.86,Venetia de Sus,Brasov
25.31,45.6,Poiana Marului,Brasov
25.2,45.7,Paltin,Brasov
25.24,45.69,Sinca Noua,Brasov
25.78,45.72,Prejmer,Brasov
25.77,45.76,Lunca Calnicului,Brasov
25.82,45.72,Stupinii Prejmerului,Brasov
25.41,46.02,Racos,Brasov
25.38,46.02,Mateias,Brasov
24.95,45.73,Recea,Brasov
24.97,45.74,Berivoi,Brasov
24.93,45.71,Dejani,Brasov
24.9,45.73,Gura Vaii,Brasov
24.93,45.76,Iasi,Brasov
24.96,45.76,Sasciori,Brasov
24.94,45.76,Savastreni,Brasov
25.14,45.83,Sercaia,Brasov
25.13,45.87,Halmeag,Brasov
25.15,45.79,Vad,Brasov
25.17,45.76,Sinca Veche,Brasov
25.1,45.74,Bucium,Brasov
25.15,45.77,Ohaba,Brasov
25.21,45.78,Persani,Brasov
25.12,45.75,Sercaita,Brasov
25.18,45.75,Valcea,Brasov
25.64,45.71,Sanpetru,Brasov
24.93,45.93,Soars,Brasov
24.92,46,Barcut,Brasov
25.01,45.93,Felmer,Brasov
24.88,45.91,Rodbav,Brasov
24.86,45.99,Selistat,Brasov
25.76,45.64,Tarlungeni,Brasov
25.77,45.66,Carpinis,Brasov
25.79,45.64,Purcareni,Brasov
25.78,45.64,Zizin,Brasov
25.86,45.7,Teliu,Brasov
25.1,45.93,Ticusu Vechi,Brasov
25.05,45.95,Cobor,Brasov
24.67,45.78,Ucea de Jos,Brasov
24.7,45.78,Corbi,Brasov
24.69,45.81,Feldioara,Brasov
24.68,45.75,Ucea de Sus,Brasov
25.27,45.98,Ungra,Brasov
25.17,45.97,Daisoara,Brasov
25.99,45.6,Vama Buzaului,Brasov
25.99,45.64,Acris,Brasov
26.02,45.61,Buzaiel,Brasov
25.91,45.57,Dalghiu,Brasov
24.72,45.8,Vistea de Jos,Brasov
24.78,45.76,Dragus,Brasov
24.76,45.8,Oltet,Brasov
24.77,45.82,Rucar,Brasov
24.74,45.75,Vistea de Sus,Brasov
24.76,45.69,Vistisoara,Brasov
24.84,45.82,Voila,Brasov
24.83,45.84,Cincsor,Brasov
24.88,45.82,Dridif,Brasov
24.89,45.78,Ludisor,Brasov
24.82,45.81,Sambata de Jos,Brasov
24.82,45.76,Sambata de Sus,Brasov
24.8,45.69,Statiunea Climaterica Sambata,Brasov
24.86,45.78,Voivodeni,Brasov
25.42,45.63,Vulcan,Brasov
25.41,45.66,Colonia 1 Mai,Brasov
25.39,45.66,Holbav,Brasov
25.55,45.6,Poiana Brasov,Brasov
27.97,45.27,Braila,Braila
27.93,45.18,Chiscani,Braila
27.89,45.22,Lacu Sarat,Braila
27.93,45.23,Varsatura,Braila
27.27,45.09,Faurei,Braila
27.26,45.06,Surdila-Greci,Braila
27.29,45.07,Bratesu Vechi,Braila
27.23,45.06,Faurei Sat,Braila
27.29,45.1,Horia,Braila
27.52,44.81,Baraganul,Braila
27.76,44.84,Bertestii de Jos,Braila
27.77,44.81,Bertestii de Sus,Braila
27.78,44.82,Gura Calmatui,Braila
27.82,44.84,Gura Garlutei,Braila
27.84,44.82,Nicolesti,Braila
27.74,44.87,Spiru Haret,Braila
27.57,45.07,Bordei Verde,Braila
27.64,45.07,Constantin Gabrielescu,Braila
27.52,44.99,Filiu,Braila
27.55,45,Liscoteanca,Braila
27.25,44.82,Ciocile,Braila
27.27,44.79,Chioibasesti,Braila
27.22,44.87,Odaieni,Braila
27.27,44.81,Chichinetu,Braila
27.36,44.97,Ciresu,Braila
27.43,45,Batogu,Braila
27.49,45.01,Ionesti,Braila
27.39,44.95,Scarlatesti,Braila
27.36,44.94,Vultureni,Braila
27.44,44.88,Dudesti,Braila
27.46,44.9,Bumbacari,Braila
27.43,44.84,Tataru,Braila
28.13,44.89,Frecatei,Braila
28.08,44.83,Agaua,Braila
28.05,44.78,Cistia,Braila
28.09,44.85,Salcia,Braila
28.04,44.8,Stoienesti,Braila
28.13,45,Titcov,Braila
27.16,45.21,Galbenu,Braila
27.23,45.18,Drogu,Braila
27.17,45.19,Pantecani,Braila
27.16,45.19,Satuc,Braila
27.21,45.19,Zamfiresti,Braila
27.64,45.29,Gemenele,Braila
27.67,45.29,Gavani,Braila
27.39,45.27,Gradistea,Braila
27.38,45.25,Ibrianu,Braila
27.37,45.23,Maraloiu,Braila
27.89,45.07,Gropeni,Braila
27.48,45.14,Ianca,Braila
27.45,45.08,Berlesti,Braila
27.52,45.14,Gara Ianca,Braila
27.55,45.14,Oprisenesti,Braila
27.5,45.11,Perisoru,Braila
27.51,45.15,Plopu,Braila
27.5,45.05,Tarlele Filiu,Braila
27.6,44.91,Insuratei,Braila
27.67,44.9,Lacu Rezii,Braila
27.65,44.9,Maru Rosu,Braila
27.65,44.97,Valea Calmatuiului,Braila
27.19,45.16,Jirlau,Braila
27.23,45.14,Bradeanca,Braila
27.97,44.85,Marasu,Braila
27.94,44.87,Bandoiu,Braila
27.93,44.78,Magureni,Braila
27.9,44.8,Nedeicu,Braila
27.99,44.77,Plopi,Braila
27.95,44.93,Tacau,Braila
27.64,45.41,Maxineni,Braila
27.59,45.41,Corbu Nou,Braila
27.68,45.47,Corbu Vechi,Braila
27.7,45.39,Latinu,Braila
